id,subject_id,subject_label,subject_iri,subject_category,subject_taxon_id,subject_taxon_label,object_id,object_label,object_iri,object_category,object_taxon_id,object_taxon_label,relation_id,relation_label,relation_iri
b43999f5262764caddc48bebed97067c,P0DP23,Calmodulin-1,,gene product,,,HGNC:1442,,,,,,CustomRO:TTD1,is product of,
9f8270b231ec4a7b76844861a48d966b,722,clozapine,,drug,,,P0DP23,Calmodulin-1,,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
24d5c8b89d5f03ec64feb2648865574a,725,codeine,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
2f2ab7583db723c08be47d8a9fb2917f,P07437,Tubulin beta chain,,gene product,,,HGNC:20778,,,,,,CustomRO:TTD1,is product of,
1ef8fbb2fd0badc99230aac50afb74d3,726,colchicine,,drug,,,P07437,Tubulin beta chain,,gene product,,,CustomRO:TTD2,targets,
43d1d4dc41a95c70354e803634ff4e9b,Q13224,"Glutamate receptor ionotropic, NMDA 2B",,gene product,,,HGNC:4586,,,,,,CustomRO:TTD1,is product of,
3af1e13db1cf9f5e2843e17acaa4cbb4,759,cycloserine,,drug,,,Q13224,"Glutamate receptor ionotropic, NMDA 2B",,gene product,,,CustomRO:TTD2,targets,
a7487f816b8b04fd1e54089bf1aad7e5,Q05586,"Glutamate receptor ionotropic, NMDA 1",,gene product,,,HGNC:4584,,,,,,CustomRO:TTD1,is product of,
505d9e933809e18aa444ee92c2975cc4,759,cycloserine,,drug,,,Q05586,"Glutamate receptor ionotropic, NMDA 1",,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
18fd52c931cb3c1e24727dde6e8cbaef,766,cyproterone acetate,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
0337e5105d2c5609d9fc026dbb445dfe,P62993,Growth factor receptor-bound protein 2,,gene product,,,HGNC:4566,,,,,,CustomRO:TTD1,is product of,
fa1a86b52da45a69762fbc54c76219b2,774,dactinomycin,,drug,,,P62993,Growth factor receptor-bound protein 2,,gene product,,,CustomRO:TTD2,targets,
12867d36709fcb6ae10e71b0f442fe8e,Q60631,Growth factor receptor-bound protein 2,,gene product,,,MGI:95805,,,,,,CustomRO:TTD1,is product of,
1823dcfa8c94d1f298ec00d379b1a6f4,774,dactinomycin,,drug,,,Q60631,Growth factor receptor-bound protein 2,,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
58cdcba56c0b385e48037e875c97b527,779,danazol,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
258f8c26197a254a3bf498fd6b9b08c2,785,dasatinib,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
6ab55486013682be5764fb3ec1fc4685,P42345,Serine/threonine-protein kinase mTOR,,gene product,,,HGNC:3942,,,,,,CustomRO:TTD1,is product of,
1d3636f277323c50bf30089492dd891f,785,dasatinib,,drug,,,P42345,Serine/threonine-protein kinase mTOR,,gene product,,,CustomRO:TTD2,targets,
081b987bf294c6d3f8e2805e87be4afa,Q9UBE8,Serine/threonine-protein kinase NLK,,gene product,,,HGNC:29858,,,,,,CustomRO:TTD1,is product of,
6af139f76ef5372c03e309e8032a3a64,785,dasatinib,,drug,,,Q9UBE8,Serine/threonine-protein kinase NLK,,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
e7b5a76c07b60b6554ec0a291087e93a,844,dextropropoxyphene,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
1eabab8a3807fb70d0218b32ce543d30,847,dezocine,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
2620eb7dbaf2a69d634c1c42c95f8c43,P42574,Caspase-3,,gene product,,,HGNC:1504,,,,,,CustomRO:TTD1,is product of,
7eb06c82442bb7822cb9582895e2ff0f,849,diacerein,,drug,,,P42574,Caspase-3,,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
b1ac44e2a93422412abe8118ad724e18,875,diethylstilbestrol,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
1fea6cdef6392381334911a753a24063,878,difenoxin,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
48742491b0dcffbfe5c91ce2b87e334e,885,alpha-Ergocryptine,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
bef7b7808066a522058ad42efd0dfc42,886,dihydrocodeine,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
18c5e6456b7437ed50c77e98a8f55cce,887,dihydroergocristine,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
e2910449801173c525b6249fab4af157,918,diphenoxylate,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
023ae9b68bca59a980b05b2bd5b8fe48,928,disulfiram,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
ec6e2f1d50ee4d15f0c7bd1267b18e82,P27361,Mitogen-activated protein kinase 3,,gene product,,,HGNC:6877,,,,,,CustomRO:TTD1,is product of,
e8c7f81c1984984eef77db91f8af194b,928,disulfiram,,drug,,,P27361,Mitogen-activated protein kinase 3,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
360f8e98d813299ccee529335dd35b21,937,dobutamine,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
e33d805237380afea2e4988bdfeaca9a,939,docetaxel,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
3c564f423f8d3fa7090755927a1a8b6f,945,domperidone,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
5d89ceb7601e6b2aa8daf0e6cce26811,977,ebastine,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
6b821d972374d60d913677caf99dc165,983,econazole,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
6c3752913d5d18a0ecb004ec9825ad11,983,econazole,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
b48fe2768b31c6f25fee2af5db289408,P49146,Neuropeptide Y receptor type 2,,gene product,,,HGNC:7957,,,,,,CustomRO:TTD1,is product of,
8edd14e1ed892b212e08ecb0dfa032e5,983,econazole,,drug,,,P49146,Neuropeptide Y receptor type 2,,gene product,,,CustomRO:TTD2,targets,
f3c4a09062fd34fd6b1d05e4914d61ba,P05067,Amyloid beta A4 protein,,gene product,,,HGNC:620,,,,,,CustomRO:TTD1,is product of,
05eb8cf497a128a4896718f93e8e8dd8,987,edetic acid,,drug,,,P05067,Amyloid beta A4 protein,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
36aea579c7eca66888951d1578bbe9fd,1045,erlotinib,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
9230e13e00517ccd1cf47869576e4684,1082,ethinylestradiol,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
6ab55486013682be5764fb3ec1fc4685,P42345,Serine/threonine-protein kinase mTOR,,gene product,,,HGNC:3942,,,,,,CustomRO:TTD1,is product of,
cf56e3a5f167b61983bd9aab22fdd23d,1118,everolimus,,drug,,,P42345,Serine/threonine-protein kinase mTOR,,gene product,,,CustomRO:TTD2,targets,
c72e46c8ec67d84f6706e1dae6a52ad0,P07900,Heat shock protein HSP 90-alpha,,gene product,,,HGNC:5253,,,,,,CustomRO:TTD1,is product of,
5087d31c7fd05930a8053447efcbd1ee,1129,famotidine,,drug,,,P07900,Heat shock protein HSP 90-alpha,,gene product,,,CustomRO:TTD2,targets,
43d1d4dc41a95c70354e803634ff4e9b,Q13224,"Glutamate receptor ionotropic, NMDA 2B",,gene product,,,HGNC:4586,,,,,,CustomRO:TTD1,is product of,
520a2d9d7218d377040ae659c5ab8519,1140,felbamate,,drug,,,Q13224,"Glutamate receptor ionotropic, NMDA 2B",,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
1f2fa54215202a05c2b82a58f431a177,1164,fentanyl,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
133d3dc2bd95af67b2f8d9ee6dfe2afc,P42866,Mu-type opioid receptor,,gene product,,,MGI:97441,,,,,,CustomRO:TTD1,is product of,
780b41e3d0358e1e87536682fbea4144,1164,fentanyl,,drug,,,P42866,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
0f91cbbb58c6f716df40a041e6f3e8ed,1200,flunarizine,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
ec58f059aa723696a23eeebc802eb660,1212,fluphenazine,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
61dd7738aa0f09fb24a8298a0ddf016b,1212,fluphenazine,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
c72e46c8ec67d84f6706e1dae6a52ad0,P07900,Heat shock protein HSP 90-alpha,,gene product,,,HGNC:5253,,,,,,CustomRO:TTD1,is product of,
2cd63b0fda46e886f4346b95ae590ee5,1239,formoterol,,drug,,,P07900,Heat shock protein HSP 90-alpha,,gene product,,,CustomRO:TTD2,targets,
f82d0bfa8956bd18d2aa5cd2e2cb5e5c,Q13255,Metabotropic glutamate receptor 1,,gene product,,,HGNC:4593,,,,,,CustomRO:TTD1,is product of,
724d47731865f02d98fb6f69fbc0eac6,1277,ganciclovir,,drug,,,Q13255,Metabotropic glutamate receptor 1,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
7e18ee6e4280cb3b1e1fa7d4dcd177b7,1282,gefitinib,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
081b987bf294c6d3f8e2805e87be4afa,Q9UBE8,Serine/threonine-protein kinase NLK,,gene product,,,HGNC:29858,,,,,,CustomRO:TTD1,is product of,
89f66a6fe4e78e834736c7e3d4548df4,1282,gefitinib,,drug,,,Q9UBE8,Serine/threonine-protein kinase NLK,,gene product,,,CustomRO:TTD2,targets,
f82d0bfa8956bd18d2aa5cd2e2cb5e5c,Q13255,Metabotropic glutamate receptor 1,,gene product,,,HGNC:4593,,,,,,CustomRO:TTD1,is product of,
061c80d17593e925efa789fc61a62f27,1310,glutamic acid,,drug,,,Q13255,Metabotropic glutamate receptor 1,,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
9224086b1d23d1f96cdc4cff223faea2,1353,haloperidol,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
38e5106bbd1a79a3da819f64764705ba,O60341,Lysine-specific histone demethylase 1A,,gene product,,,HGNC:29079,,,,,,CustomRO:TTD1,is product of,
eb7ddfe4ea586ab18b9d2a6ee1aa2004,1362,hesperetin,,drug,,,O60341,Lysine-specific histone demethylase 1A,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
715280e8abcffdfb7b70b06ec9c3a7e9,1364,hexachlorophene,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
ec6e2f1d50ee4d15f0c7bd1267b18e82,P27361,Mitogen-activated protein kinase 3,,gene product,,,HGNC:6877,,,,,,CustomRO:TTD1,is product of,
e3698a0c5bc64818f34e7d862430090e,1364,hexachlorophene,,drug,,,P27361,Mitogen-activated protein kinase 3,,gene product,,,CustomRO:TTD2,targets,
4e636baf0642ce676c2e9860a5770859,P55072,Transitional endoplasmic reticulum ATPase,,gene product,,,HGNC:12666,,,,,,CustomRO:TTD1,is product of,
95439f8a4251e9198b2c38bbfd2af576,1364,hexachlorophene,,drug,,,P55072,Transitional endoplasmic reticulum ATPase,,gene product,,,CustomRO:TTD2,targets,
86da7966f889e33b1b32f878f60a0edd,P11142,Heat shock cognate 71 kDa protein,,gene product,,,HGNC:5241,,,,,,CustomRO:TTD1,is product of,
d1dfbd5c9e1fe19449f322b94dce6114,1364,hexachlorophene,,drug,,,P11142,Heat shock cognate 71 kDa protein,,gene product,,,CustomRO:TTD2,targets,
ccaffe94ec2a46f5fe00c9e3a5f6b938,P0DMV8,Heat shock 70 kDa protein 1A,,gene product,,,HGNC:5232,,,,,,CustomRO:TTD1,is product of,
ac921f3a24e1624da270c247c4cfda68,1364,hexachlorophene,,drug,,,P0DMV8,Heat shock 70 kDa protein 1A,,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
6dcaabaec9dbcdcbd6222b89baa823dd,1386,hydrocodone,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
53c3814048a7f1f6c01c6eba4d239284,P35372,Mu-type opioid receptor,,gene product,,,HGNC:8156,,,,,,CustomRO:TTD1,is product of,
d65b0ad0373c0d3e68811e7c4a041e68,1393,hydromorphone,,drug,,,P35372,Mu-type opioid receptor,,gene product,,,CustomRO:TTD2,targets,
43d1d4dc41a95c70354e803634ff4e9b,Q13224,"Glutamate receptor ionotropic, NMDA 2B",,gene product,,,HGNC:4586,,,,,,CustomRO:TTD1,is product of,
02fa390e38e290b887174eb6afdfe977,1419,ifenprodil,,drug,,,Q13224,"Glutamate receptor ionotropic, NMDA 2B",,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
5e95d9a7bd78c77a2c0342781b2a0938,1423,imatinib,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
