index_id,id,semantic,label,semantic_id
200,FBcv:0002039,DISO,some die during pupal stage,1
201,ENSEMBL:ENSPTRG00000021922,ORTH,ENSEMBL:ENSPTRG00000021922,5
202,HP:0007772,DISO,Impaired smooth pursuit,1
203,MP:0000864,DISO,abnormal cerebellum vermis morphology,1
204,ENSEMBL:ENSPTRG00000052507,ORTH,ENSEMBL:ENSPTRG00000052507,5
205,MP:0004151,DISO,decreased circulating iron level,1
206,ENSEMBL:ENSOANG00000004987,ORTH,ENSEMBL:ENSOANG00000004987,5
207,ENSEMBL:ENSMMUG00000007045,ORTH,ENSEMBL:ENSMMUG00000007045,5
208,RGD:708376,ORTH,Psmc5,5
209,MGI:1913284,ORTH,Psmd14,5
210,ENSEMBL:ENSMMUG00000006596,ORTH,ENSEMBL:ENSMMUG00000006596,5
211,ZP:0001772,DISO,"retina quality, abnormal",1
212,ZFIN:ZDB-GENE-030131-458,ORTH,ipo7,5
213,MP:0000440,DISO,domed cranium,1
214,RGD:621165,ORTH,Mk1,5
215,ZP:0004597,DISO,"metapterygoid morphology, abnormal",1
216,434,DRUG,buprenorphine,2
217,MP:0030635,DISO,increased taurine level,1
218,ENSEMBL:ENSSSCG00000000509,ORTH,ZFC3H1,5
219,FlyBase:FBgn0034774,ORTH,CG13526,5
220,ENSEMBL:ENSMMUG00000003303,ORTH,ENSEMBL:ENSMMUG00000003303,5
221,ZP:0011957,DISO,"Notch signaling pathway increased occurrence, abnormal",1
222,HP:0002039,DISO,Anorexia,1
223,ZP:0003474,DISO,"heart rudiment development disrupted, abnormal",1
224,MP:0003122,DISO,maternal imprinting,1
225,454,DRUG,butorphanol,2
226,WormBase:WBGene00004816,ORTH,skr-10,5
227,ZFIN:ZDB-GENE-030616-178,ORTH,vat1,5
228,HP:0000826,DISO,Precocious puberty,1
229,WormBase:WBGene00006530,ORTH,tba-4,5
230,Coriell:GM04856,GENO,NIGMS-GM04856,4
231,MP:0005280,DISO,abnormal fatty acids level,1
232,MP:0001257,DISO,increased body length,1
233,475,DRUG,candesartan cilexetil,2
234,HP:0000219,DISO,Thin upper lip vermilion,1
235,MP:0004835,DISO,abnormal miniature endplate potential,1
236,ENSEMBL:ENSMMUG00000001916,ORTH,ENSEMBL:ENSMMUG00000001916,5
237,WBPhenotype:0000637,DISO,dauer formation variant,1
238,ENSEMBL:ENSBTAG00000012927,ORTH,ALDOA,5
239,MP:0002051,DISO,increased skin papilloma incidence,1
240,ENSEMBL:ENSACAG00000011968,ORTH,ENSEMBL:ENSACAG00000011968,5
241,ENSEMBL:ENSMODG00000015970,ORTH,ENSEMBL:ENSMODG00000015970,5
242,MP:0001522,DISO,impaired swimming,1
243,ENSEMBL:ENSCAFG00000009014,ORTH,ENSEMBL:ENSCAFG00000009014,5
244,EnsemblGenome:BAE76913,ORTH,EnsemblGenome:BAE76913,5
245,WBPhenotype:0000315,DISO,mechanosensation variant,1
246,WBPhenotype:0000184,DISO,apoptosis fails to occur,1
247,ENSEMBL:ENSACAG00000017945,ORTH,ENSEMBL:ENSACAG00000017945,5
248,HP:0012763,DISO,Paroxysmal dyspnea,1
249,ZP:0100333,DISO,"sperm increased velocity, abnormal",1
250,FBcv:0000370,DISO,male sterile,1
251,SGD:S000005041,ORTH,PHO23,5
252,511,DRUG,carmofur,2
253,ZP:0100010,DISO,"anatomical system quality, abnormal",1
254,HP:0001808,DISO,Fragile nails,1
255,MP:0005431,DISO,decreased oocyte number,1
256,WormBase:WBGene00016110,ORTH,npr-11,5
257,ENSEMBL:ENSECAG00000016744,ORTH,ENSEMBL:ENSECAG00000016744,5
258,ENSEMBL:ENSCAFG00000018650,ORTH,ENSEMBL:ENSCAFG00000018650,5
259,522,DRUG,carvedilol,2
260,FBcv:0000431,DISO,abnormal meiotic cell cycle,1
261,FlyBase:FBgn0017550,ORTH,Rga,5
262,ENSEMBL:ENSMODG00000007002,ORTH,ENSEMBL:ENSMODG00000007002,5
263,FlyBase:FBgn0261090,ORTH,Sytbeta,5
264,ZFIN:ZDB-GENE-030131-5379,ORTH,kdm5ba,5
265,ENSEMBL:ENSGALG00000020999,ORTH,ENSEMBL:ENSGALG00000020999,5
266,MP:0002947,DISO,increased hemangioma incidence,1
267,dictyBase:DDB_G0281085,GENO,TFIIIA,4
268,ZP:0106949,DISO,"response to drug process quality, abnormal",1
269,FlyBase:FBgn0020388,ORTH,Gcn5,5
270,ENSEMBL:ENSMODG00000015941,ORTH,ENSEMBL:ENSMODG00000015941,5
271,RGD:1305140,ORTH,Dcaf7,5
272,ZFIN:ZDB-GENE-080505-1,ORTH,ppargc1a,5
273,FlyBase:FBgn0243512,ORTH,puc,5
274,ENSEMBL:ENSPTRG00000042824,ORTH,ENSEMBL:ENSPTRG00000042824,5
275,EFO:0004528,GENO,mean corpuscular hemoglobin concentration,4
276,ZP:0017653,DISO,"pronephric distal early tubule mislocalised posteriorly, abnormal",1
277,PomBase:SPBC530.03c,GENO,bag102,4
278,ENSEMBL:ENSACAG00000000665,ORTH,ENSEMBL:ENSACAG00000000665,5
279,GO:1905289,PHYS,regulation of CAMKK-AMPK signaling cascade,6
280,ENSEMBL:ENSBTAG00000003304,ORTH,ENSEMBL:ENSBTAG00000003304,5
281,HP:0001807,DISO,Ridged nail,1
282,575,DRUG,cefapirin,2
283,578,DRUG,cerulenin,2
284,HP:0012184,DISO,Increased HDL cholesterol concentration,1
285,ENSEMBL:ENSCAFG00000005788,ORTH,ENSEMBL:ENSCAFG00000005788,5
286,RGD:1566323,ORTH,Fan1,5
287,HP:0009053,DISO,Distal lower limb muscle weakness,1
288,WBPhenotype:0001868,DISO,meiotic spindle defective,1
289,FBcv:0000723,DISO,neoplasia,1
290,ZP:0008128,DISO,"synapse assembly disrupted, abnormal",1
291,MP:0002631,DISO,abnormal epididymis morphology,1
292,ENSEMBL:ENSRNOG00000055911,ORTH,LOC100361259,5
293,MP:0008428,DISO,abnormal spatial working memory,1
294,ZP:0009075,DISO,"whole organism decreased fertility, abnormal",1
295,ENSEMBL:ENSECAG00000017646,ORTH,ENSEMBL:ENSECAG00000017646,5
296,MGI:3584455,ORTH,Gt(ROSA)26Sor<tm1(HD*103Q)Xwy>; Tg(Nes-cre)1Kln [involves: 129S1/Sv * 129X1/SvJ * C57BL/6 * SJL],5
297,ENSEMBL:ENSSSCG00000012836,ORTH,AP2A2,5
298,RGD:1563566,ORTH,Ubqln2,5
299,WBPhenotype:0001468,DISO,benzaldehyde chemotaxis variant,1
300,607,DRUG,chloroquine,2
301,MP:0008415,DISO,abnormal neurite morphology,1
302,dictyBase:DDB_G0271868,GENO,gefS,4
303,HP:0001654,DISO,Abnormal heart valve morphology,1
304,MP:0000348,DISO,abnormal aerobic fitness,1
305,ENSEMBL:ENSCAFG00000013510,ORTH,ENSEMBL:ENSCAFG00000013510,5
306,ENSEMBL:ENSPTRG00000013483,ORTH,ENSEMBL:ENSPTRG00000013483,5
307,621,DRUG,chlorpromazine,2
308,MP:0009926,DISO,decreased transitional stage T2 B cell number,1
309,MP:0000423,DISO,delayed hair regrowth,1
310,HGNC:144,GENE,ACTG1,3
311,MGI:107157,ORTH,Sin3a,5
312,MP:0002582,DISO,disorganized extraembryonic tissue,1
313,629,DRUG,cianidanol,2
314,WormBase:WBGene00004463,ORTH,rpn-7,5
315,MP:0012541,DISO,absent lamina terminalis,1
316,Xenbase:XB-GENE-972413,ORTH,dnajb6,5
317,ZP:0008910,DISO,"pharyngeal arch decreased amount, abnormal",1
318,HP:0003325,DISO,Limb-girdle muscle weakness,1
319,654,DRUG,cinnarizine,2
320,ENSEMBL:ENSECAG00000022119,ORTH,ENSEMBL:ENSECAG00000022119,5
321,ZFIN:ZDB-GENE-030131-4449,ORTH,etfa,5
322,RGD:1309260,ORTH,Dnali1,5
323,dictyBase:DDB_G0280435,GENO,dynA,4
324,RGD:708404,ORTH,Rbck1,5
325,HP:0005815,DISO,Supernumerary ribs,1
326,FlyBase:FBgn0038499,ORTH,Brf,5
327,Xenbase:XB-GENE-494969,ORTH,rasd2,5
328,MP:0005093,DISO,decreased B cell proliferation,1
329,XPO:0133344,GENO,wholly ventralized embryo,4
330,681,DRUG,clioquinol,2
331,MP:0010540,DISO,long stride length,1
332,WormBase:WBGene00000106,ORTH,alg-2,5
333,WBPhenotype:0000313,DISO,meiotic progression during oogenesis variant,1
334,WBPhenotype:0002310,DISO,pausing increased,1
335,MP:0002718,DISO,abnormal inner cell mass morphology,1
336,ENSEMBL:ENSMODG00000021001,ORTH,ENSEMBL:ENSMODG00000021001,5
337,700,DRUG,clomifene,2
338,dictyBase:DDB_G0276885,GENO,casK,4
339,ZP:0002682,DISO,"pharyngeal arch cartilage malformed, abnormal",1
340,MGI:1917592,ORTH,Ptges2,5
341,MGI:1916969,ORTH,Cad,5
342,HP:0008872,DISO,Feeding difficulties in infancy,1
343,ENSEMBL:ENSSSCG00000003413,ORTH,ENSEMBL:ENSSSCG00000003413,5
344,MP:0020395,DISO,abnormal response to social novelty,1
345,HP:0001065,DISO,Striae distensae,1
346,MGI:1914943,ORTH,Hypk,5
347,HP:0001711,DISO,Abnormal left ventricle morphology,1
348,MONARCH:APO_0000078APO_0000003,GENO,protein secretion:decreased,4
349,WBPhenotype:0001932,DISO,myopodia present,1
350,719,DRUG,clotrimazole,2
351,722,DRUG,clozapine,2
352,WormBase:WBGene00002062,ORTH,ife-4,5
353,ZP:0103236,DISO,"pronephric tubule has fewer parts of type motile cilium outer dynein arm pronephric tubule, abnormal",1
354,725,DRUG,codeine,2
355,726,DRUG,colchicine,2
356,ENSEMBL:ENSOANG00000008839,ORTH,ENSEMBL:ENSOANG00000008839,5
357,FBcv:0000702,DISO,segment polarity phenotype,1
358,WBPhenotype:0000072,DISO,body morphology variant,1
359,ENSEMBL:ENSBTAG00000034182,ORTH,LOC782966,5
360,MP:0010392,DISO,prolonged QRS complex duration,1
361,GO:0005515,PHYS,protein binding,6
362,ZP:0000479,DISO,"enteric nervous system development disrupted, abnormal",1
363,ENSEMBL:ENSOANG00000048044,ORTH,ENSEMBL:ENSOANG00000048044,5
364,MP:0002566,DISO,abnormal sexual interaction,1
365,WBPhenotype:0001575,DISO,ATP levels reduced,1
366,ENSEMBL:ENSFCAG00000003470,ORTH,ENSEMBL:ENSFCAG00000003470,5
367,ENSEMBL:ENSACAG00000010060,ORTH,ENSEMBL:ENSACAG00000010060,5
368,MP:0001247,DISO,dermal cyst,1
369,MGI:3711010,ORTH,Htt<tm1Hay>/Htt<tm1Hay>; Tg(YAC353G6)W7Hay [involves: C57BL/6J * FVB/NJ],5
370,ENSEMBL:ENSCAFG00000012558,ORTH,J9PBL8,5
371,759,DRUG,cycloserine,2
372,ENSEMBL:ENSPTRG00000016640,ORTH,ENSEMBL:ENSPTRG00000016640,5
373,MP:0003799,DISO,impaired macrophage chemotaxis,1
374,ZP:0000374,DISO,"head apoptotic, abnormal",1
375,MP:0000569,DISO,abnormal digit pigmentation,1
376,766,DRUG,cyproterone acetate,2
377,MGI:99517,ORTH,Hspa1b,5
378,ZP:0003845,DISO,"mitochondrial crista liver decreased mass density, abnormal",1
379,774,DRUG,dactinomycin,2
380,EnsemblGenome:AT2G23010,ORTH,EnsemblGenome:AT2G23010,5
381,RGD:628886,ORTH,Optn,5
382,MP:0003202,DISO,abnormal neuron apoptosis,1
383,ENSEMBL:ENSOANG00000042116,ORTH,ENSEMBL:ENSOANG00000042116,5
384,ENSEMBL:ENSMMUG00000009277,ORTH,ENSEMBL:ENSMMUG00000009277,5
385,MP:0009109,DISO,decreased pancreas weight,1
386,MGI:1923990,ORTH,Efr3a,5
387,ENSEMBL:ENSPTRG00000015854,ORTH,ENSEMBL:ENSPTRG00000015854,5
388,dictyBase:DDB_G0277917,GENO,mlcD,4
389,RGD:621244,ORTH,Ubc,5
390,779,DRUG,danazol,2
391,FBcv:0000007,DISO,female semi-fertile,1
392,785,DRUG,dasatinib,2
393,ZP:0002503,DISO,"midbrain decreased size, abnormal",1
394,ZP:0017122,DISO,"cardiac ventricle size, abnormal",1
395,Xenbase:XB-GENE-6455928,ORTH,snx21,5
396,HGNC:11205,GENE,SP1,3
397,HP:0000737,DISO,Irritability,1
398,ENSEMBL:ENSDARG00000070299,ORTH,BX942819.1,5
399,ENSEMBL:ENSECAG00000039368,ORTH,ENSEMBL:ENSECAG00000039368,5
400,ENSEMBL:ENSOANG00000009358,ORTH,ENSEMBL:ENSOANG00000009358,5
401,ENSEMBL:ENSMODG00000009778,ORTH,ENSEMBL:ENSMODG00000009778,5
402,WBPhenotype:0001213,DISO,locomotion reduced,1
403,WormBase:WBGene00017298,ORTH,toca-1,5
404,MONARCH:APO_0000037APO_0000004,GENO,pheromone sensitivity:increased,4
405,FlyBase:FBgn0029176,ORTH,eEF1gamma,5
406,EFO:0004305,GENO,erythrocyte count,4
407,MONARCH:APO_0000212APO_0000002,GENO,bud morphology:abnormal,4
408,MP:0013986,DISO,abnormal vitelline vein topology,1
409,ENSEMBL:ENSACAG00000007647,ORTH,ENSEMBL:ENSACAG00000007647,5
410,MONARCH:APO_0000326APO_0000005,GENO,desiccation resistance:absent,4
411,MGI:5052307,ORTH,Cnr1<tm1Map>/Cnr1<tm1Map>; Tg(HD82Gln)81Gschi [involves: 129S1/Sv * 129X1/SvJ * C3H * C57BL/6 * CD-1],5
412,ENSEMBL:ENSACAG00000009470,ORTH,ENSEMBL:ENSACAG00000009470,5
413,SGD:S000005187,ORTH,SLA2,5
414,MP:0002570,DISO,alcohol aversion,1
415,ZP:0007287,DISO,"central artery morphology, abnormal",1
416,ENSEMBL:ENSCAFG00000000743,ORTH,ENSEMBL:ENSCAFG00000000743,5
417,MP:0001539,DISO,decreased caudal vertebrae number,1
418,Coriell:GM04693,GENO,NIGMS-GM04693,4
419,Xenbase:XB-GENE-495311,ORTH,hsp90ab1,5
420,ENSEMBL:ENSCAFG00000006857,ORTH,ATXN7,5
421,MP:0008475,DISO,intermingled spleen red and white pulp,1
422,ENSEMBL:ENSSSCG00000011158,ORTH,PFKP,5
423,WBPhenotype:0000284,DISO,sperm transfer defective,1
424,844,DRUG,dextropropoxyphene,2
425,847,DRUG,dezocine,2
426,ZP:0011355,DISO,"axon retinal ganglion cell physical object quality, abnormal",1
427,ENSEMBL:ENSFCAG00000029683,ORTH,ENSEMBL:ENSFCAG00000029683,5
428,MP:0001486,DISO,abnormal startle reflex,1
429,849,DRUG,diacerein,2
430,ZP:0003572,DISO,"heart contraction decreased occurrence, abnormal",1
431,ZP:0000012,DISO,"somite morphology, abnormal",1
432,MP:0009902,DISO,abnormal lateral nasal prominence morphology,1
433,FlyBase:FBgn0010379,ORTH,Akt1,5
434,ENSEMBL:ENSMODG00000039439,ORTH,ENSEMBL:ENSMODG00000039439,5
435,PomBase:SPAC823.15,GENO,ppa1,4
436,ZP:0001587,DISO,"gastrulation process quality, abnormal",1
437,ENSEMBL:ENSOANG00000047101,ORTH,ENSEMBL:ENSOANG00000047101,5
