id,subject_id,subject_label,subject_iri,subject_category,subject_taxon_id,subject_taxon_label,object_id,object_label,object_iri,object_category,object_taxon_id,object_taxon_label,relation_id,relation_label,relation_iri
df77e7b4a1fd02b64c8e0a6e0ac79655,342,bepridil,,drug,,,Q13936,Voltage-dependent L-type calcium channel subunit alpha-1C,,gene product,,,CustomRO:TTD2,targets,
3655315d61c3cd0e6b0f1e58c4791dc1,Q01668,Voltage-dependent L-type calcium channel subunit alpha-1D,,gene product,,,HGNC:1391,,,,,,CustomRO:TTD1,is product of,
7745ffac72ab2bde59257e424a877ba2,342,bepridil,,drug,,,Q01668,Voltage-dependent L-type calcium channel subunit alpha-1D,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
c637bb36eb8f463a57a07e1d18c41e80,358,bethanechol,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
5c9f5e8f8115034a1da26497b01df3bf,374,biperiden,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
c2c700bdee88579c5c6e159594f5429c,P28074,Proteasome subunit beta type-5,,gene product,,,HGNC:9542,,,,,,CustomRO:TTD1,is product of,
8f83b4540128c314b85bde27020bc3a1,391,bortezomib,,drug,,,P28074,Proteasome subunit beta type-5,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
189a040d3135e336b7357688324d1129,407,bromperidol,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
5c3b331aa11fa780351c4c0352b45456,458,scopolamine butylbromide,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
4519c734cfd6ef76b05b360e0eae4794,Q13936,Voltage-dependent L-type calcium channel subunit alpha-1C,,gene product,,,HGNC:1390,,,,,,CustomRO:TTD1,is product of,
b19d2873450b972b600d0ca2d6f13870,461,cadralazine,,drug,,,Q13936,Voltage-dependent L-type calcium channel subunit alpha-1C,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
3ea7fee2282a530cbc2bf6b3ebeb46e2,488,carbachol,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
01d76b62f2e1e80eb5512f057b72eff4,P12657,Muscarinic acetylcholine receptor M1,,gene product,,,MGI:88396,,,,,,CustomRO:TTD1,is product of,
91c373f4033c4cfa657ca58ba4121a93,488,carbachol,,drug,,,P12657,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
9a047e0f6dc352d7f0ebd38c9093050a,492,carbenicillin,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
d8047db98c66aaf0736b20a18d20a7c0,494,pentoxyverine,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
f3c4a09062fd34fd6b1d05e4914d61ba,P05067,Amyloid beta A4 protein,,gene product,,,HGNC:620,,,,,,CustomRO:TTD1,is product of,
930a6ee9817827b8c752fedb74ed5b88,522,carvedilol,,drug,,,P05067,Amyloid beta A4 protein,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
2689e463ab7e5e75196cb43b1ae6b62b,584,cevimeline,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
03f6016fe7a7635afaa936627b7ee05d,Q05397,Focal adhesion kinase 1,,gene product,,,HGNC:9611,,,,,,CustomRO:TTD1,is product of,
2a091c1ce441c3d50b42ee944892c483,606,chloropyramine,,drug,,,Q05397,Focal adhesion kinase 1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
98fb11c0a518312333adccd0797c0ac5,607,chloroquine,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
9400f1142a87603e4610ddf2df922ab3,P04156,Major prion protein,,gene product,,,HGNC:9449,,,,,,CustomRO:TTD1,is product of,
b22433d152cf8fccd10baa04f3a52439,607,chloroquine,,drug,,,P04156,Major prion protein,,gene product,,,CustomRO:TTD2,targets,
f3c4a09062fd34fd6b1d05e4914d61ba,P05067,Amyloid beta A4 protein,,gene product,,,HGNC:620,,,,,,CustomRO:TTD1,is product of,
9796ad81f334807c605694a2b67f91aa,607,chloroquine,,drug,,,P05067,Amyloid beta A4 protein,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
cf80d125734b1f56ebaa0b4b58060ea0,621,chlorpromazine,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
9400f1142a87603e4610ddf2df922ab3,P04156,Major prion protein,,gene product,,,HGNC:9449,,,,,,CustomRO:TTD1,is product of,
567c09037d9857a85fd735d26978d0db,621,chlorpromazine,,drug,,,P04156,Major prion protein,,gene product,,,CustomRO:TTD2,targets,
43ac5661a0fbe5285b26558dda5f1b05,P04925,Major prion protein,,gene product,,,MGI:97769,,,,,,CustomRO:TTD1,is product of,
cce5e0bc28a7c991debd43fcdeec193e,621,chlorpromazine,,drug,,,P04925,Major prion protein,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
b40e38736473007ebc283014040e17bc,623,chlorprothixene,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
9400f1142a87603e4610ddf2df922ab3,P04156,Major prion protein,,gene product,,,HGNC:9449,,,,,,CustomRO:TTD1,is product of,
952bd39f689fedcfb776db025bbeaee3,624,chlortetracycline,,drug,,,P04156,Major prion protein,,gene product,,,CustomRO:TTD2,targets,
9f20d2d9e64409b5f0c3cf6417621a22,P29475,"Nitric oxide synthase, brain",,gene product,,,HGNC:7872,,,,,,CustomRO:TTD1,is product of,
58e6b710983beedc0dadc4ae0111abed,626,chlorzoxazone,,drug,,,P29475,"Nitric oxide synthase, brain",,gene product,,,CustomRO:TTD2,targets,
8e5a1a219e9e8442598c8ce197fc569c,Q12791,Calcium-activated potassium channel subunit alpha-1,,gene product,,,HGNC:6284,,,,,,CustomRO:TTD1,is product of,
2bad514f88f4caf876450cfd7a574839,626,chlorzoxazone,,drug,,,Q12791,Calcium-activated potassium channel subunit alpha-1,,gene product,,,CustomRO:TTD2,targets,
f3c4a09062fd34fd6b1d05e4914d61ba,P05067,Amyloid beta A4 protein,,gene product,,,HGNC:620,,,,,,CustomRO:TTD1,is product of,
fcc3106fe0af5807c81d00e3e8df0dad,629,cianidanol,,drug,,,P05067,Amyloid beta A4 protein,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
5ea8102c5bf619189c476572fd5e32ca,654,cinnarizine,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
243d400bbdd8381cafe45d6cbef79e19,663,citalopram,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
cb313c94aff47c33f20b5b2dffc4436c,671,clemastine,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
4519c734cfd6ef76b05b360e0eae4794,Q13936,Voltage-dependent L-type calcium channel subunit alpha-1C,,gene product,,,HGNC:1390,,,,,,CustomRO:TTD1,is product of,
de085fd0687e441e3869fa0263895811,674,clevidipine,,drug,,,Q13936,Voltage-dependent L-type calcium channel subunit alpha-1C,,gene product,,,CustomRO:TTD2,targets,
3655315d61c3cd0e6b0f1e58c4791dc1,Q01668,Voltage-dependent L-type calcium channel subunit alpha-1D,,gene product,,,HGNC:1391,,,,,,CustomRO:TTD1,is product of,
e23647b43aefb7f61615f98d50406039,674,clevidipine,,drug,,,Q01668,Voltage-dependent L-type calcium channel subunit alpha-1D,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
48c019289683b56823713704ab881a65,676,clidinium,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
f3c4a09062fd34fd6b1d05e4914d61ba,P05067,Amyloid beta A4 protein,,gene product,,,HGNC:620,,,,,,CustomRO:TTD1,is product of,
417c149833f8ae2b310570e7fb8e8b5b,681,clioquinol,,drug,,,P05067,Amyloid beta A4 protein,,gene product,,,CustomRO:TTD2,targets,
68234422fbeca0f4682b5c49f5601a7d,P18031,Tyrosine-protein phosphatase non-receptor type 1,,gene product,,,HGNC:9642,,,,,,CustomRO:TTD1,is product of,
48c578070b3e65a45037d213370a5679,690,clodronic acid,,drug,,,P18031,Tyrosine-protein phosphatase non-receptor type 1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
1bc81e072c1670e7cfe8514f02597a72,700,clomifene,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
bb4f83531253773f4b3241147aa5c6ec,701,clomipramine,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
e72cf2a5b5ce04b7864a82d74a0f9db0,719,clotrimazole,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
ae7f310d2db462dfa110187507cf4871,722,clozapine,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
8c8f82b7376f073e21327e25036873af,Q08828,Adenylate cyclase type 1,,gene product,,,HGNC:232,,,,,,CustomRO:TTD1,is product of,
44897f63f31159467fd64687ca9f1d28,729,colforsin daropate,,drug,,,Q08828,Adenylate cyclase type 1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
f7b21065ef7c849398d471d75b171752,746,cyamemazine,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
874ff3403807068b679cbd9edf1b72b1,749,cyclizine,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
134bd40bc8b23d6bec0243e98d294dde,751,cyclobenzaprine,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
3883a72b99b3d6de3f3f72ef33697dfd,763,cycrimine,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
00729e36793d1547ffe9db07ef2ff7b4,765,cyproheptadine,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
b5f1514d6ed81e24e1ac50c2458c37c6,784,darifenacin,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
4391d1b9bcc30bcc1ff97c2c4ad75f23,P12931,Proto-oncogene tyrosine-protein kinase Src,,gene product,,,HGNC:11283,,,,,,CustomRO:TTD1,is product of,
a693c94092b6100df5ff34d85d712d23,785,dasatinib,,drug,,,P12931,Proto-oncogene tyrosine-protein kinase Src,,gene product,,,CustomRO:TTD2,targets,
59fd67ddc13a0692e2041413c2dd5379,P07948,Tyrosine-protein kinase Lyn,,gene product,,,HGNC:6735,,,,,,CustomRO:TTD1,is product of,
b0537a054cc56d1db627e3f944b5286b,785,dasatinib,,drug,,,P07948,Tyrosine-protein kinase Lyn,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
c2f2dcd83b596fe58998f551dead839d,812,desipramine,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
3734fff35462711e3011c27e954b3439,814,desloratadine,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
3732b1db0c28a2d129b36d5eff25d522,832,dexfenfluramine,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
aad64be9daebb5b5abf0393a56879fcb,866,dicloxacillin,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
6803e13d546b450a5c348f1d1e3dde69,868,dicycloverine,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
63fe18f9d2b5f3f90b829bf4bae8de7a,875,diethylstilbestrol,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
4519c734cfd6ef76b05b360e0eae4794,Q13936,Voltage-dependent L-type calcium channel subunit alpha-1C,,gene product,,,HGNC:1390,,,,,,CustomRO:TTD1,is product of,
52a9c58f25b10a245a1fb52a67ee5840,897,diltiazem,,drug,,,Q13936,Voltage-dependent L-type calcium channel subunit alpha-1C,,gene product,,,CustomRO:TTD2,targets,
664cab11bf8fef64c639e006c6fa5894,Q13698,Voltage-dependent L-type calcium channel subunit alpha-1S,,gene product,,,HGNC:1397,,,,,,CustomRO:TTD1,is product of,
0d286715459ac44ec142e44ebf0fd367,897,diltiazem,,drug,,,Q13698,Voltage-dependent L-type calcium channel subunit alpha-1S,,gene product,,,CustomRO:TTD2,targets,
8a1eaaad91f66e453cea759abbc47573,Q9JIS7,Voltage-dependent L-type calcium channel subunit alpha-1F,,gene product,,,MGI:1859639,,,,,,CustomRO:TTD1,is product of,
123ba7a27304a3f182994aa9b6dcd187,897,diltiazem,,drug,,,Q9JIS7,Voltage-dependent L-type calcium channel subunit alpha-1F,,gene product,,,CustomRO:TTD2,targets,
b00c4bb5ef7dca816e71bac80d725503,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,HGNC:1950,,,,,,CustomRO:TTD1,is product of,
fdf06ff82ccb4ac32d9934070f4c2e53,901,dimenhydrinate,,drug,,,P11229,Muscarinic acetylcholine receptor M1,,gene product,,,CustomRO:TTD2,targets,
